id,location,name,followers_count,statuses_count,time_zone,verified,lang,screen_name,description,created_at,favourites_count,friends_count,listed_count
18710816.0,near Utah Ave & Lighthouse an,Robby Delaware,304.0,11484.0,Pacific Time (US & Canada),False,en,RobbyDelaware,"I support the free movement of people, ideas and capital.",Wed Jan 07 04:38:02 +0000 2009,17.0,670.0,13.0
100345056.0,still ⬆️Block⤵️Corner⬇️street,#Ezekiel2517✨...,1053.0,31858.0,,False,en,SCOTTGOHARD,"CELEBRITY TRAINER ✨#424W147th✨ #CrossfitCoach #NSCA #IRepresentIntellectualViolence...Robinson Cano,Ice T,Missy Elliott, #EaglesDontFlyInFlocks...",Tue Dec 29 23:15:22 +0000 2009,2774.0,1055.0,35.0
247165706.0,"Chicago, IL",B E C K S T E R✨,650.0,6742.0,Mountain Time (US & Canada),False,en,Beckster319,Rebecca Lynn Hirschfeld Actress.Model.Writer.Amateur Race Car Driver. ~ Adorkable,Fri Feb 04 06:38:45 +0000 2011,7273.0,896.0,30.0
249538861.0,,Chris Osborne,44.0,843.0,,False,en,skatewake1994,,Wed Feb 09 07:38:44 +0000 2011,227.0,154.0,1.0
449689677.0,,Рамзан Кадыров,94773.0,10877.0,Moscow,False,ru,KadirovRussia,"Пародийный аккаунт. Озвучиваю то, что политикам не позволено протоколом",Thu Dec 29 11:31:09 +0000 2011,0.0,7.0,691.0
471868887.0,"Санкт-Петербург, Россия",Маргарита Саваж,23305.0,18401.0,Volgograd,False,ru,MargoSavazh,Честь имею. Нагло врать не умею.,Mon Jan 23 10:26:25 +0000 2012,1480.0,8021.0,231.0
1039581360.0,Amerika,Dark Nally,22.0,22603.0,Jakarta,False,id,darknally,uptodate news!!!!,Thu Dec 27 13:06:58 +0000 2012,0.0,40.0,16.0
1510488662.0,USA,Laila Heats,3080.0,2228.0,Eastern Time (US & Canada),False,en,lagonehoe,How can you judge me when you don’t know me?,Wed Jun 12 13:07:49 +0000 2013,3504.0,2369.0,12.0
1513801268.0,USA,CC Jack,2760.0,2100.0,Eastern Time (US & Canada),False,en,YouJustCtrlC,ProBlack | Stoner | even jesus was stoned before receiving the throne | #BlackToLive | #BlackLivesMatter,Thu Jun 13 16:07:23 +0000 2013,2744.0,2700.0,10.0
1517678892.0,"Philadelphia, PA",Mr Moran,879.0,2044.0,Eastern Time (US & Canada),False,en,MrMoraan,I'm getting too cool for this social media shiz. That cynical bastard you hate to love.,Fri Jun 14 21:58:48 +0000 2013,2981.0,758.0,15.0
1518857420.0,USA,Jonathon Norwood,789.0,2002.0,Eastern Time (US & Canada),False,en,NoJonathonNo,Strive not to be a success but rather to be of value #blm #BforLife,Sat Jun 15 08:47:02 +0000 2013,2170.0,440.0,8.0
1532863891.0,ATL,Harper H21,1956.0,3300.0,Eastern Time (US & Canada),False,en,CharlesJHarper,if you don't like me-it's ok,Thu Jun 20 04:49:04 +0000 2013,1850.0,1626.0,21.0
1533813962.0,USA,Lara Pretty,1795.0,3342.0,Eastern Time (US & Canada),False,en,PrettyLaraPlace,Bitter Clinger #USAFVet #NRA #2A #bluestarmom #Crossfit #christian,Thu Jun 20 12:35:59 +0000 2013,3555.0,1360.0,24.0
1584279696.0,"Chicago, IL",Jasiah Jenkins,728.0,1918.0,Eastern Time (US & Canada),False,en,BigBoyJasiah,Visionary..... don't put me in a box.... Enigma... Unconditional Love. I'm the good guy. if u heard otherwise you been lied to,Wed Jul 10 23:55:16 +0000 2013,2342.0,393.0,19.0
1594887416.0,USA,Jeremy Roberts,837.0,1573.0,Eastern Time (US & Canada),False,en,Jery_RobertsYo,I think we can all agree that the 3 most powerful words of 2015 were “#BlackLivesMatter”,Mon Jul 15 03:34:50 +0000 2013,1836.0,898.0,5.0
1612106972.0,USA,Reuben Littlejohn,738.0,1899.0,Eastern Time (US & Canada),False,en,LILJordamn,young nigga just trying to make# also do music#,Mon Jul 22 05:34:20 +0000 2013,2251.0,608.0,16.0
1617939218.0,USA,Pauline Gunn,908.0,1906.0,Eastern Time (US & Canada),False,en,PaulineTT,"I be trying to chill, I swear do, because I luh God. You'on luh God?
#NoChill #BlackLivesMatter",Wed Jul 24 14:50:02 +0000 2013,1983.0,1075.0,5.0
1620474397.0,USA,Ramona Mcintosh,877.0,1745.0,Eastern Time (US & Canada),False,en,RamonasNails,"Mom, Global Nail Artist, Consultant, blah,blah, I do more than paint a nail",Thu Jul 25 14:06:28 +0000 2013,1992.0,1138.0,6.0
1623180199.0,,Jeffrey Kahunas,1565.0,2320.0,Pacific Time (US & Canada),False,en,JeffreyKahunas,"Honor God & Jesus & Your Parents Country, GOP, I Follow Back #tcot #RedNationRising #InGodWeTrust",Fri Jul 26 15:01:14 +0000 2013,1090.0,1586.0,18.0
1627096807.0,"Chicago, IL",Jason Scott,674.0,1818.0,Eastern Time (US & Canada),False,en,JassScott,"Bring the drama, playa. Give me all you got. Make your move. Shoot your best shot
#BLM Bitch",Sun Jul 28 04:54:51 +0000 2013,2004.0,321.0,13.0
1627699074.0,United States,Sherman Cannon,2854.0,10203.0,Eastern Time (US & Canada),False,en,CannonSher,Education costs money.  But then so does ignorance.,Sun Jul 28 11:51:53 +0000 2013,10128.0,2487.0,30.0
1629828379.0,"New York, USA",Lovely Cass,2121.0,3831.0,Eastern Time (US & Canada),False,en,cassishere,Fun-loving conservative sharing the truth that liberals can't handle. #TCOT,Mon Jul 29 07:59:27 +0000 2013,4154.0,2220.0,36.0
1647045721.0,Alaska,Carrie,2291.0,3222.0,Eastern Time (US & Canada),False,en,CarrieThornthon,Conservative Christian Momma. Political junkie. Happily married,Mon Aug 05 05:56:27 +0000 2013,3930.0,2272.0,23.0
1648012021.0,United States,Anthony Nelson,853.0,1771.0,Eastern Time (US & Canada),False,en,ImaPharrelFake,"Here to state my point of view, make you laugh and most importanly to stand up for and represent my people #BlackLivesMatter",Mon Aug 05 14:58:13 +0000 2013,2764.0,1164.0,16.0
1649144358.0,,Wesley Holmes,1519.0,1232.0,Pacific Time (US & Canada),False,en,WesternWindWes,"Stand with God, Family, Constitution & 2A. On A Mission 2Save America. LIBS R BLOCKED
#WakeUpAmerica #tcot #GodBlessAmerica",Tue Aug 06 01:49:24 +0000 2013,592.0,1351.0,29.0
1649487510.0,USA,Khloe Irving,909.0,1935.0,Eastern Time (US & Canada),False,en,HiImKhloe,Running back and forth forever between grief and high delight | problack | proguns | Always on point,Tue Aug 06 05:08:41 +0000 2013,2026.0,859.0,13.0
1649967228.0,United States,Nick Luna,1457.0,2100.0,Pacific Time (US & Canada),False,en,_NickLuna_,"Christian, Dad, Husband, Conservative. Trolls muted #tcot #PJNET",Tue Aug 06 10:16:28 +0000 2013,2001.0,1262.0,21.0
1650681522.0,United States,Messiah Haynes,2804.0,5554.0,Eastern Time (US & Canada),False,en,IlikeBIGbuttand,The only true wisdom is in knowing you know nothing!,Tue Aug 06 16:32:34 +0000 2013,3939.0,2421.0,27.0
1651692980.0,USA,Thomas Lopez,456.0,1637.0,Eastern Time (US & Canada),False,en,staywoke88,Problem solver...,Wed Aug 07 01:19:25 +0000 2013,1117.0,551.0,11.0
1651693646.0,United States,Cynthia Mary Hunter,429.0,2759.0,Eastern Time (US & Canada),False,en,CynthiaMHunter,Christian Conservative #ProConstitution #2A #ProLife #ProIsrael #CruzCrew #SOV #SOT #LoveFreedom #StandUnited,Wed Aug 07 01:19:57 +0000 2013,4532.0,451.0,23.0
1652138929.0,NY,Bossy Bo$$,900.0,1725.0,Eastern Time (US & Canada),False,en,acejinev,"Very outspoken, but don't take it for anger. xoxo. Loving and welcoming to everyone!  #BlackLivesMatter #BlackToLive",Wed Aug 07 05:22:21 +0000 2013,1836.0,806.0,11.0
1652262638.0,USA,Anton Haynes,671.0,1936.0,Eastern Time (US & Canada),False,en,AntonHayHay,white people are the most blood thirsty savages the world has ever seen #BLM #ICantBreath,Wed Aug 07 06:52:35 +0000 2013,1849.0,310.0,14.0
1652987412.0,USA,Alec Moody,905.0,3420.0,Eastern Time (US & Canada),False,en,AlecMooooody,"Love and respect all colors of skin. Teach respect, responsibility, and strength! #BlackLivesMatter  #StayWoke",Wed Aug 07 13:58:59 +0000 2013,3738.0,530.0,23.0
1653553555.0,Florida,Jayda Stone,916.0,1978.0,Eastern Time (US & Canada),False,en,JaydaAstonishin,Aquarius. Queen Bey Stan. Happily Taken. carefree black gyal ✨,Wed Aug 07 17:59:05 +0000 2013,2191.0,1196.0,9.0
1655194147.0,"St Louis, MO",̧M̧ȩļa̧ņi̧ņ,963.0,2121.0,Eastern Time (US & Canada),False,en,melanymelanin,,Thu Aug 08 11:23:24 +0000 2013,2717.0,915.0,10.0
1656024374.0,,Nancy CAMPBELL,784.0,2124.0,Eastern Time (US & Canada),False,en,IMissObama,I already miss Barack Obama in 2k16 smth...,Thu Aug 08 19:11:36 +0000 2013,2088.0,478.0,14.0
1656685598.0,USA,Jeanne Mccarthy,3242.0,1999.0,Eastern Time (US & Canada),False,en,JeanneMccarthy0,"Conservative domestic goddess devoted to God, Family, Country, praying daily for #America! #tcot #ccot #RepealObamacare.",Fri Aug 09 02:18:37 +0000 2013,1863.0,3420.0,35.0
1657694515.0,US,Jadon Dailey,1753.0,2299.0,Eastern Time (US & Canada),False,en,DaileyJadon,"You only live once, but if you do it right, once is enough",Fri Aug 09 12:38:08 +0000 2013,1298.0,1485.0,13.0
1657833811.0,USA,Adrienne,1822.0,2083.0,Eastern Time (US & Canada),False,en,Adrienne_GG,lucky I am)),Fri Aug 09 13:55:17 +0000 2013,1010.0,1548.0,15.0
1658202894.0,United States,Laura Baeley,1073.0,1946.0,Eastern Time (US & Canada),False,en,LauraBaeley,Liberty's Torch Bearer and best friend. OPINIONS ARE MY OWN. Getting more conservative by the day because of bearing a torch for liberty!!,Fri Aug 09 17:24:31 +0000 2013,1933.0,1160.0,14.0
1658420976.0,USA,Bao Ham,1032.0,2004.0,Eastern Time (US & Canada),False,en,BaoBaeHam,"When I let go of what I am, I become what I might be.",Fri Aug 09 19:23:10 +0000 2013,2420.0,836.0,12.0
1658440730.0,USA,Travi$ Lane,826.0,1875.0,Eastern Time (US & Canada),False,en,TravisRespek,"'As long as we try, maybe things will change' -pac #BlackLivesMatter #PrayForTheWorld",Fri Aug 09 19:14:25 +0000 2013,2384.0,931.0,12.0
4332740714.0,,,,,,,,USA_Gunslinger,,,,,
4840551713.0,,,,,,,,BlackToLive,,,,,
4437233895.0,,,,,,,,Crystal1Johnson,,,,,
4224729994.0,,,,,,,,TEN_GOP,,,,,
1659549972.0,NY,Jared Mallory,824.0,1811.0,Eastern Time (US & Canada),False,en,MalloryJared,I`m studing to earn much money in the future and i`m working to earn money for studing...,Sat Aug 10 08:10:31 +0000 2013,2145.0,874.0,17.0
1660375034.0,USA,Sarah Richards,865.0,1747.0,Eastern Time (US & Canada),False,en,iLoveSarahRich,"Just trying to love the life I'm living & the people in it
Btw #InWoke #BLM #BlackToLive",Sat Aug 10 15:28:00 +0000 2013,2021.0,974.0,6.0
1660771422.0,USA,Garret Simpson,1588.0,2010.0,Eastern Time (US & Canada),False,en,GarrettSimpson_,"Conservative, but I like chatting with people of both sides of the political aisle #tcot",Sat Aug 10 19:27:26 +0000 2013,1577.0,1339.0,25.0
1661246144.0,USA,Kate Ritter,1578.0,5347.0,Eastern Time (US & Canada),False,en,KateRitterrrr,I am a True Conservative and I love my country with all my heart! Happily married....,Sun Aug 11 00:17:33 +0000 2013,6797.0,1320.0,54.0
1662453998.0,USA,Ernest Rivers,827.0,1854.0,Eastern Time (US & Canada),False,en,ErRivvvvers,You do what you want when you poppin' #Thugger ☀️ #blacklivesmatter #DABBNATION Still wondering what Metro Boomin want some more of…,Sun Aug 11 12:32:12 +0000 2013,2263.0,864.0,10.0
1664988493.0,USA,Claudia,2102.0,2574.0,Eastern Time (US & Canada),False,en,claudia42kern,"Lots of hobbies, prefer to lay in bed and do nothing ☺️",Mon Aug 12 12:28:59 +0000 2013,1609.0,1723.0,20.0
1665377383.0,"New York, USA",Elias Briggs,820.0,2047.0,Eastern Time (US & Canada),False,en,EliasBrick,"Tenured professor, Director of Black Church Studies, minister, activist, womanist theologian, displaced New Yorker, lover of words",Mon Aug 12 15:33:31 +0000 2013,2060.0,903.0,6.0
1666030405.0,USA,Pam Daniels,943.0,2478.0,Eastern Time (US & Canada),False,en,PamBLMDaniels,"Smart, strong, sensual woman
#BlackLivesMatter activist",Mon Aug 12 20:50:57 +0000 2013,2530.0,549.0,24.0
1668307436.0,Baltimore,Curtis Burrell,3143.0,5510.0,Eastern Time (US & Canada),False,en,CurtisBigMan,Big Man!,Tue Aug 13 17:05:52 +0000 2013,3721.0,2896.0,32.0
1669574551.0,USA,Rick Shafer,2694.0,1703.0,Eastern Time (US & Canada),False,en,deusXYX,Freedom & Liberty Warrior Constitutional Conservative. USAF Veteran 316/46150 under Ronald Reagan. Levin #1 #Israel #PJNET,Wed Aug 14 05:02:51 +0000 2013,1021.0,3191.0,36.0
1670149272.0,USA,Javon Grayson,841.0,3479.0,Eastern Time (US & Canada),False,en,JavonHIDP,The best time to plant a tree was 20 years ago. The second best time is now.,Wed Aug 14 10:44:06 +0000 2013,4438.0,456.0,18.0
1670318690.0,USA,Alexander Massey,941.0,2039.0,Eastern Time (US & Canada),False,en,Siccerthanyou,"siccer than your average, boi #blm #BlackLivesMatter #StayWoke #BlackToLive",Wed Aug 14 11:53:20 +0000 2013,2313.0,854.0,13.0
1671234620.0,USA,Susan,2225.0,10242.0,Eastern Time (US & Canada),False,en,hyddrox,~Reagan Conservative ~Jesus Lover ~PRO-Israel ~PRO-2A ~PRO-Life ~PRO-Constitution ~Support Police & Military #RenewUS #PJNET #TCOT #CruzCrew #WakeUpAmerica,Wed Aug 14 19:07:30 +0000 2013,8748.0,2159.0,72.0
1672624255.0,USA,Samir Gooden,873.0,1739.0,Eastern Time (US & Canada),False,en,SamirGooden,"Young (in spirit), Gifted and Black. Proud Progressive Woman. A Man Who Stands For Nothing Will Fall For Anything- Malcolm X (MY ADDITION) #MalcolmX #BLM",Thu Aug 15 08:09:52 +0000 2013,2237.0,794.0,11.0
1674083671.0,USA,Gabriella Aldana,3356.0,3861.0,Eastern Time (US & Canada),False,en,Gab1Aldana,❤ Love my life ❤,Thu Aug 15 21:02:22 +0000 2013,3861.0,3020.0,31.0
1676377446.0,USA,Chad Sloyer,797.0,2446.0,Eastern Time (US & Canada),False,en,ChadSloyer,i was a good kid. never said I was a good adult. - Terrance Howard,Fri Aug 16 18:51:11 +0000 2013,3081.0,872.0,11.0
1676481360.0,USA,Emilee Waren,1909.0,2170.0,Eastern Time (US & Canada),False,en,EmileeWaren,•Christian•Constitutional•Capitalist •NRA•Supporting Military•Police •Wife•Mom,Fri Aug 16 19:50:47 +0000 2013,1778.0,1501.0,23.0
1677048979.0,"Baton Rouge, LA",Gwendolyn Lovet,1055.0,2597.0,Eastern Time (US & Canada),False,en,GwennyThot,I HAVE TOO MANY FLAWS TO BE PERFECT BUT I HAVE TOO MANY BLESSINGS TO BE UNGRATEFUL ❤❤,Sat Aug 17 01:20:54 +0000 2013,3124.0,875.0,16.0
1679279490.0,USA,Amelie Baldwin,2464.0,15227.0,Eastern Time (US & Canada),False,en,AmelieBaldwin,"Wife, Mother, Patriot, Friend",Sat Aug 17 22:53:07 +0000 2013,14540.0,1930.0,160.0
1680578719.0,USA,Rosie Wise,683.0,1229.0,Eastern Time (US & Canada),False,en,RosieOnFleek,"'So, About That' on YT. Your woke big sister.
#Woke #BlackAndProud #BLM",Sun Aug 18 11:56:48 +0000 2013,1353.0,637.0,23.0
1681162956.0,"Chicago, IL",Jerry,2608.0,9703.0,Eastern Time (US & Canada),False,en,camosaseko,Enjoy your life and don't interfere in mine,Sun Aug 18 17:12:57 +0000 2013,10088.0,2279.0,27.0
1682444790.0,USA,Peyton Cash,770.0,1576.0,Eastern Time (US & Canada),False,en,PeytonCashOut,"#blackpride. Opinions, insights and witticisms are all free! #NiggaThatCares",Mon Aug 19 05:55:49 +0000 2013,1964.0,746.0,12.0
1684524144.0,USA,Will Wise,904.0,1844.0,Eastern Time (US & Canada),False,en,DatWiseNigga,"Squad goin' up, nobody flippin' packs now
#IloveMakonnen4life",Tue Aug 20 00:53:56 +0000 2013,2393.0,812.0,16.0
1685173321.0,USA,Chase Bacon,696.0,1889.0,Eastern Time (US & Canada),False,en,BLMSoldier,"#BlackLivesMatter Future Guest on Pardon The Interruption, Around the Horn & Highly Questionable...",Tue Aug 20 07:33:54 +0000 2013,2129.0,707.0,25.0
1685718216.0,America,John Larsen,541.0,2387.0,Eastern Time (US & Canada),False,en,J0hnLarsen,"stand 4 conservatism, patriotism & optimism. Protect our Kids! #WakeUpAmerica",Tue Aug 20 13:02:28 +0000 2013,3211.0,852.0,21.0
1685771767.0,USA,Stanley Parrish,849.0,1761.0,Eastern Time (US & Canada),False,en,StanleyParris,I attribute my success to this: I never gave or took any excuse.,Tue Aug 20 12:59:48 +0000 2013,1975.0,1149.0,9.0
1686370159.0,United States,Archie Olivers,2569.0,1854.0,Pacific Time (US & Canada),False,en,ArchieOlivers,"My patriotic heart beats red, white, & blue.Just a guy in one of those fly over states! #2A",Tue Aug 20 17:49:51 +0000 2013,1006.0,3396.0,28.0
1687183549.0,USA,Bleep The Police,13196.0,13727.0,Eastern Time (US & Canada),False,en,BleepThePolice,"For a second at least, I'm resurrecting the peace

#Blacktivist #BlackLivesMatter",Wed Aug 21 01:49:22 +0000 2013,11083.0,8071.0,163.0
1688370956.0,"Georgia, USA",Watch Jenny Walkin',851.0,2259.0,Pacific Time (US & Canada),False,en,WatchMeWalkin,Working - Music geek + Blacker than BlackHole,Wed Aug 21 13:49:48 +0000 2013,2214.0,547.0,10.0
1690487623.0,USA,Michelle Arrington,3229.0,2433.0,Eastern Time (US & Canada),False,en,MichelleArry,Cautiously Optimistic Conservative. Gathering followers one at a time,Thu Aug 22 08:41:12 +0000 2013,2157.0,3290.0,42.0
1691736218.0,"Los Angeles, CA",Reginald Blackmon,856.0,1997.0,Eastern Time (US & Canada),False,en,RegieBlackmon,"I’ve learned that people will forget what you said, people will forget what you did, but people will never forget how you made them feel.",Thu Aug 22 18:06:53 +0000 2013,2558.0,931.0,10.0
1692501152.0,"Los Angeles, CA",Cornell Burchett,766.0,1786.0,Eastern Time (US & Canada),False,en,CornellBurchet,"A world for a few, a few to justice, lands in the hands of a few, few to education, wealth for a few. A world composed of an arrogant elite, perverse and biased",Fri Aug 23 01:00:15 +0000 2013,2166.0,720.0,19.0
1694026190.0,United States,Jackie Best,2078.0,3416.0,Eastern Time (US & Canada),False,en,JacquelinIsBest,"I love God,my family & politics. Conservative. MARRIED!
#tcot #PJNET",Fri Aug 23 14:41:32 +0000 2013,3518.0,1757.0,31.0
1695830984.0,United States,Kelvin Chambers,1506.0,1576.0,Pacific Time (US & Canada),False,en,Kelvin_Chambers,"Father of twin daughters. Conservative Republican. Interested in world events, politics, and sports. RT= whatever I find interesting",Sat Aug 24 07:32:29 +0000 2013,984.0,1260.0,32.0
1699979024.0,"Texas, USA",Randolph Burris,876.0,1914.0,Eastern Time (US & Canada),False,en,RandolphBurrr,"#FreeGucci
Blacktivist, I'm down with #BlackLivesMatter and #BRONZE 
United we stand",Sun Aug 25 19:28:17 +0000 2013,2552.0,917.0,10.0
4272870988.0,,,,,,,,Pamela_Moore13,,,,,
1701955429.0,"Baltimore, MD",Zachary Freeman,899.0,1700.0,Eastern Time (US & Canada),False,en,ZzzacharyZzz,"i work out hard as fuck, bench press and lift as much as I can, so if me and the cops ever get into it… God bless the one that I grab #FTP #ACAB #BlackPower",Mon Aug 26 13:25:39 +0000 2013,2290.0,831.0,14.0
1710804738.0,United States,Steven Cook,1468.0,2188.0,Pacific Time (US & Canada),False,en,CooknCooks,"HI FBI !!! #TRUMP, #Trump2016, @realdonaldtrum, #WAKEUPAMERICA, #MakeAmericaGreatAgain, #SOCIALMEDIA, #Blogger, #PJNET, #CCOT, #Chicago,, #MASTER, #MUSIC,",Thu Aug 29 19:45:40 +0000 2013,2447.0,1454.0,15.0
1715190968.0,USA,One Mighty Fish,698.0,1718.0,Eastern Time (US & Canada),False,en,OneMightyFish,"People are just afraid of things too much. Afraid of things that don't necessarily merit fear  - Franc Ocean
#BlackToLive",Sat Aug 31 09:33:57 +0000 2013,1978.0,831.0,13.0
1715424829.0,United States,Mackenzie Donovan,536.0,2300.0,Eastern Time (US & Canada),False,en,KenzDonovan,Const Conservative Patriot Mamma❤️Defending #Liberty & #Freedom!❤️Luv #fam #friends #dogs & dancing cha-cha-cha!❤️,Sat Aug 31 11:06:09 +0000 2013,2609.0,577.0,10.0
1716228906.0,USA,Jasmin Jacobs,906.0,2217.0,Eastern Time (US & Canada),False,en,Jani_s_Jac,"i aint shit now, but bitch i might be ✨
#FreeGuwop #BlackLivesALWAYSMattered",Sat Aug 31 17:14:08 +0000 2013,2405.0,575.0,10.0
1716561367.0,USA,Ida Marks,1080.0,2194.0,Eastern Time (US & Canada),False,en,IIddaaMarks,An unexamined life is not worth living. –Socrates,Sat Aug 31 19:07:08 +0000 2013,3051.0,925.0,14.0
1720117201.0,USA,Donna from USA,1623.0,2341.0,Eastern Time (US & Canada),False,en,DonnaBRivera,Constitutional Conservative #1A #2A #NRA #StandWithIsrael #TCOT #CCOT #LNYHBT #ProLife #SupportMilitary #BlueLivesMatter #SecureTheBorder #GodBlessAmerica,Sun Sep 01 20:02:10 +0000 2013,1772.0,1552.0,33.0
1720981580.0,USA,Hunter Odom,2727.0,2076.0,Eastern Time (US & Canada),False,en,HunterOddddom,Life is 10% what happens to me and 90% of how I react to it. –Charles Swindoll,Mon Sep 02 02:57:06 +0000 2013,2615.0,2001.0,24.0
1727482238.0,,Fluffy Melvin,3169.0,4874.0,Eastern Time (US & Canada),False,en,MelvinSRoberts,Internet junkie #hashtagwars lover!,Wed Sep 04 03:45:27 +0000 2013,3562.0,2658.0,30.0
1768259989.0,"USA, Atlanta",Clyde Pratt,914.0,1978.0,Eastern Time (US & Canada),False,en,mrclydepratt,"Life is a beautiful struggle. Seek enlightenment, not hate
#BlackToLive",Sat Sep 07 19:16:06 +0000 2013,1996.0,847.0,23.0
1833223908.0,USA,Dorothie,1893.0,3069.0,Eastern Time (US & Canada),False,en,DorothieBell,"Conservative wife, mother! Extremely proud of our veterans!! Lets take this once great country back!!!",Sun Sep 08 19:08:41 +0000 2013,3166.0,2315.0,33.0
1856828959.0,"Florida, USA",Deandre Gregory,774.0,1703.0,Eastern Time (US & Canada),False,en,OGDeandre,Read the mess I tweet & retweet about & you'll have an idea of the kinda person I am✌,Thu Sep 12 09:04:03 +0000 2013,1989.0,415.0,11.0
1859674386.0,US,Michael Garcia,851.0,2295.0,Eastern Time (US & Canada),False,en,DrMichaelGarcia,I make privileged people upset #BlackLivesMatter #FistsUpAfrosOut,Fri Sep 13 06:39:11 +0000 2013,2937.0,453.0,11.0
1868496344.0,USA,Briana Ragland,768.0,2938.0,Eastern Time (US & Canada),False,en,brianaregland,Black is my religion. If you buy me lipstick we go together #AllBlackEverything #WokeAF,Sun Sep 15 17:11:49 +0000 2013,3221.0,415.0,12.0
1868981054.0,United States,Ryan Maxwell,1839.0,1853.0,Pacific Time (US & Canada),False,en,RyanMaxwell_1,"Conservative. sports fan. Doing what I love, promoting Conservatism. #PJNET #TCOT #Conservative",Sun Sep 15 19:45:16 +0000 2013,1102.0,1990.0,25.0
1914760610.0,NYC,Raven Nicholson,807.0,1645.0,Eastern Time (US & Canada),False,en,ravenicholson,Everybody deserves to know they too can be the hero of a story. I’m just a regular guy trying to put those heroes in stories,Sat Sep 28 17:17:28 +0000 2013,2437.0,860.0,10.0
2233297178.0,"Москва, Россия",Артур Буранов,405.0,1350.0,Yerevan,False,ru,ArturBuranof,"Лучшее средство привить детям любовь к отечеству состоит в том, чтобы эта любовь была у отцов.",Fri Dec 06 17:29:56 +0000 2013,615.0,1628.0,1.0
2388391757.0,"Москва, Россия",Бучин Боря,108.0,1357.0,Baku,False,ru,Boryabuchin,"Москва, как много в этом звуке Для сердца русского слилось, Как много в нем отозвалось!",Thu Mar 06 13:29:09 +0000 2014,1476.0,215.0,1.0
2404145297.0,,Мистер Пудинг,81.0,1310.0,Moscow,False,ru,Puddin_Leto,"Вы верите в дружбу, а я верю в шантаж.",Wed Mar 12 07:09:51 +0000 2014,2264.0,85.0,0.0
2415525154.0,"Москва, Россия",Артём Захаров,2111.0,586.0,Volgograd,False,ru,teZaharov,"Высшая доблесть состоит в том, чтобы совершать в одиночестве то, на что люди отваживаются лишь в присутствии многих свидетелей.",Sun Mar 16 16:04:57 +0000 2014,406.0,69.0,0.0
2419886435.0,Мурманск,Валентина Дмитриева,2466.0,1312.0,Moscow,False,ru,Valeyina_Dm,Против белоленточной чумы #ЯПатриотка,Tue Mar 18 11:53:29 +0000 2014,354.0,811.0,1.0
2422793627.0,Санкт-Петербург,БогданКравцов,2741.0,1619.0,Baku,False,ru,BogdanKravcov,Любовь к Отечеству - это готовность защищать его независимость.,Wed Mar 19 15:33:40 +0000 2014,908.0,1564.0,4.0
2478383999.0,,Алексей Лапин,2219.0,1237.0,Volgograd,False,ru,_SashaLapin,"У Пушкина есть грандиозная фраза...
Гордиться славою своих предков не только можно, но и должно. Не уважать оной есть постыдное малодушие",Sat Apr 12 09:09:27 +0000 2014,345.0,679.0,4.0
2484642526.0,,Warfare Worldwide,23876.0,2618.0,St. Petersburg,False,en,WarfareWW,Political & Military Analyst,Mon Apr 14 17:32:56 +0000 2014,247.0,7481.0,565.0
2491081213.0,USA,Wade Harriot,1363.0,3089.0,Eastern Time (US & Canada),False,en,wadeharriot,"Christian, Husband, Father, American, Conservative, Tea Party, Fisherman, Gun Owner, Engineer, USN Vet #BodyLife #TCOT #TGDN #2A #TPFA #CruzCrew #PJNET",Mon May 12 07:50:03 +0000 2014,4478.0,1040.0,25.0
2492948562.0,USA,Jadon Hutchinson,888.0,2139.0,Eastern Time (US & Canada),False,en,JadonHutchinson,"People often say that motivation doesn’t last. Well, neither does bathing. That’s why we recommend it daily.",Tue May 13 13:09:48 +0000 2014,2831.0,1234.0,28.0
2494509505.0,"Калининград, Россия",Мария Котова,4515.0,747.0,Volgograd,False,ru,Kotovamarys,"Родина там, где чувствуешь себя свободно.",Wed May 14 18:11:36 +0000 2014,990.0,62.0,1.0
2495567768.0,"San Francisco, CA",San Francisco Daily,16812.0,32546.0,Pacific Time (US & Canada),False,en,DailySanFran,"Follow for San Francisco's breaking news, special reports, entertainment and more from @DailySanFran",Thu May 15 03:22:22 +0000 2014,1.0,5128.0,159.0
2498271878.0,United States,Jake Fischer,1609.0,1033.0,Eastern Time (US & Canada),False,en,interFischer,"I believe in God, Bible, Country, 2nd Amendment rights. I Stand by Israel, Supporter of TRADITIONAL Marriage
#RedNationRising",Fri May 16 10:36:48 +0000 2014,494.0,1828.0,15.0
2501947239.0,"Москва, Россия",Таисия Авдеева,2535.0,937.0,Volgograd,False,ru,TaisiaAvdeeva,"Сегодня я настоящая ватница: в ватнике, со сладкой ватой и только что от Соловьева",Tue Apr 22 14:33:37 +0000 2014,2168.0,279.0,1.0
2504171440.0,Москва,Ольга Ильина,75.0,548.0,Moscow,False,ru,patriotka_rusi,умная,Wed Apr 23 14:33:08 +0000 2014,631.0,87.0,4.0
2512420407.0,"Калуга, Россия",Руслан Рогов,4507.0,657.0,Volgograd,False,ru,russilanrogov,"Умом Россию не понять, Аршином общим не измерить: У ней особенная стать — В Россию можно только верить.",Sun Apr 27 11:14:41 +0000 2014,1644.0,75.0,3.0
2512994207.0,,Невротик,97.0,1912.0,Moscow,False,ru,rusnevrotik,,Sun Apr 27 16:34:47 +0000 2014,2658.0,120.0,1.0
