id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated
21484370,TMJ - TPA Util Jobs,tmj_tpa_util,5,307,289,0,11,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Tampa Bay, FL",,,1.0,http://pbs.twimg.com/profile_images/672677306255597568/jhP-F4TC_normal.jpg,https://pbs.twimg.com/profile_banners/21484370/1449213744,1,https://pbs.twimg.com/profile_background_images/315563048/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672677306255597568/jhP-F4TC_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315563048/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Tampa Bay, FL. Need help? Tweet us at @CareerArc!",,,Sat Feb 21 13:36:09 +0000 2009,2009-02-21 14:36:09,2016-03-15 13:48:59,2016-03-15 13:48:59
21567392,TMJ-HI Mgmt. Jobs,tmj_hi_mgmt,38,259,243,0,5,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Hawaii,,,1.0,http://pbs.twimg.com/profile_images/695452067670798336/NSBi-1nZ_normal.jpg,https://pbs.twimg.com/profile_banners/21567392/1454643670,1,https://pbs.twimg.com/profile_background_images/315428190/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/695452067670798336/NSBi-1nZ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428190/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Hawaii Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Feb 22 14:18:02 +0000 2009,2009-02-22 15:18:02,2016-03-15 13:48:59,2016-03-15 13:48:59
21567639,TMJ-ID Mgmt. Jobs,tmj_id_mgmt,86,314,244,0,8,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Idaho,,,1.0,http://pbs.twimg.com/profile_images/695462337067651072/bUd6Y4Zm_normal.jpg,https://pbs.twimg.com/profile_banners/21567639/1454646118,1,https://pbs.twimg.com/profile_background_images/315428161/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/695462337067651072/bUd6Y4Zm_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428161/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Idaho Non-Metro. Need help? Tweet us at @CareerArc!,,,Sun Feb 22 14:22:40 +0000 2009,2009-02-22 15:22:40,2016-03-15 13:48:59,2016-03-15 13:48:59
21568376,TMJ - HOU Util Jobs,tmj_hou_util,35,354,298,0,11,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Houston, TX",,,1.0,http://pbs.twimg.com/profile_images/672712268849672193/JzToRqxJ_normal.jpg,https://pbs.twimg.com/profile_banners/21568376/1449222079,1,https://pbs.twimg.com/profile_background_images/315562804/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672712268849672193/JzToRqxJ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315562804/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Houston, TX. Need help? Tweet us at @CareerArc!",,,Sun Feb 22 14:36:16 +0000 2009,2009-02-22 15:36:16,2016-03-15 13:48:59,2016-03-15 13:48:59
21629042,TMJ - TUL Util Jobs,tmj_tul_util,4,313,290,0,3,https://t.co/DByWt4njnT,en,Eastern Time (US & Canada),"Tulsa, OK",,,1.0,http://pbs.twimg.com/profile_images/672923850406035456/M7g1gCOl_normal.jpg,https://pbs.twimg.com/profile_banners/21629042/1449272526,1,https://pbs.twimg.com/profile_background_images/438154797/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672923850406035456/M7g1gCOl_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/438154797/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Tulsa, OK. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 03:53:53 +0000 2009,2009-02-23 04:53:53,2016-03-15 13:48:59,2016-03-15 13:48:59
21629735,TMJ - OKC Util Jobs,tmj_okc_util,6,320,289,0,5,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Oklahoma City, OK",,,1.0,http://pbs.twimg.com/profile_images/672893713278832640/6Hyhvv3c_normal.jpg,https://pbs.twimg.com/profile_banners/21629735/1449265339,1,https://pbs.twimg.com/profile_background_images/315561895/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672893713278832640/6Hyhvv3c_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315561895/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Oklahoma City, OK. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 04:05:20 +0000 2009,2009-02-23 05:05:20,2016-03-15 13:48:59,2016-03-15 13:48:59
21630333,TMJ - NJN Util Jobs,tmj_njn_util,8,317,294,0,10,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Northern NJ,,,1.0,http://pbs.twimg.com/profile_images/672843353604546560/SNpzDyKd_normal.jpg,https://pbs.twimg.com/profile_banners/21630333/1449253332,1,https://pbs.twimg.com/profile_background_images/315562157/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672843353604546560/SNpzDyKd_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315562157/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Utilities job tweets in Northern NJ. Need help? Tweet us at @CareerArc!,,,Mon Feb 23 04:16:07 +0000 2009,2009-02-23 05:16:07,2016-03-15 13:48:59,2016-03-15 13:48:59
21674676,TMJ - AUS Util Jobs,tmj_aus_util,3,315,293,0,8,https://t.co/DByWt45HZj,en,Central Time (US & Canada),"Austin, TX",,,1.0,http://pbs.twimg.com/profile_images/672973984690888704/sGZeQ50P_normal.jpg,https://pbs.twimg.com/profile_banners/21674676/1449284478,1,https://pbs.twimg.com/profile_background_images/315962266/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/672973984690888704/sGZeQ50P_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315962266/Twitter-BG_2_bg-image.jpg,253956,4A913C,-18000.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Austin, TX. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 18:02:32 +0000 2009,2009-02-23 19:02:32,2016-03-15 13:48:59,2016-03-15 13:48:59
21677965,TMJ - SEA Util Jobs,tmj_sea_util,4,311,294,0,7,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Seattle, WA",,,1.0,http://pbs.twimg.com/profile_images/673019506764070913/mEE4HisQ_normal.jpg,https://pbs.twimg.com/profile_banners/21677965/1449295330,1,https://pbs.twimg.com/profile_background_images/315561060/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673019506764070913/mEE4HisQ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315561060/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Seattle, WA. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 18:36:52 +0000 2009,2009-02-23 19:36:52,2016-03-15 13:48:59,2016-03-15 13:48:59
21678728,TMJ - CLE Util Jobs,tmj_cle_util,4,312,292,0,5,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Cleveland, OH",,,1.0,http://pbs.twimg.com/profile_images/673079945745199104/NUCScOry_normal.jpg,https://pbs.twimg.com/profile_banners/21678728/1449309740,1,https://pbs.twimg.com/profile_background_images/315560601/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673079945745199104/NUCScOry_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315560601/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Cleveland, OH. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 18:43:30 +0000 2009,2009-02-23 19:43:30,2016-03-15 13:48:59,2016-03-15 13:48:59
21680130,TMJ - SLC Util Jobs,tmj_slc_util,3,307,290,0,6,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Salt Lake City, UT",,,1.0,http://pbs.twimg.com/profile_images/673039804137803776/y629nuBT_normal.jpg,https://pbs.twimg.com/profile_banners/21680130/1449300169,1,https://pbs.twimg.com/profile_background_images/315560901/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673039804137803776/y629nuBT_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315560901/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Salt Lake City, UT. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 18:56:41 +0000 2009,2009-02-23 19:56:41,2016-03-15 13:48:59,2016-03-15 13:48:59
21681088,TMJ - MSP Util Jobs,tmj_msp_util,1,313,293,0,8,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"St. Paul, MN",,,1.0,http://pbs.twimg.com/profile_images/673095147890937856/wsUPIeJV_normal.jpg,https://pbs.twimg.com/profile_banners/21681088/1449313365,1,https://pbs.twimg.com/profile_background_images/315560372/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673095147890937856/wsUPIeJV_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315560372/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in St. Paul, MN. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 19:05:37 +0000 2009,2009-02-23 20:05:37,2016-03-15 13:48:59,2016-03-15 13:48:59
21684197,TMJ - PHX Util Jobs,tmj_phx_util,3,325,292,0,8,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Phoenix, AZ",,,1.0,http://pbs.twimg.com/profile_images/673114831294095362/3tbW9mRo_normal.jpg,https://pbs.twimg.com/profile_banners/21684197/1449318057,1,https://pbs.twimg.com/profile_background_images/315560192/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673114831294095362/3tbW9mRo_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315560192/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Phoenix, AZ. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 19:35:40 +0000 2009,2009-02-23 20:35:40,2016-03-15 13:48:59,2016-03-15 13:48:59
21684270,TMJ - TUC Util Jobs,tmj_tuc_util,1,296,290,0,3,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Tucson, AZ",,,1.0,http://pbs.twimg.com/profile_images/673160236564283392/EAbdG6Lk_normal.jpg,https://pbs.twimg.com/profile_banners/21684270/1449328883,1,https://pbs.twimg.com/profile_background_images/315559821/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673160236564283392/EAbdG6Lk_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315559821/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Tucson, AZ. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 19:36:15 +0000 2009,2009-02-23 20:36:15,2016-03-15 13:48:59,2016-03-15 13:48:59
21685911,TMJ - PHL Util Jobs,tmj_phl_util,15,350,294,0,9,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Philadelphia, PA",,,1.0,http://pbs.twimg.com/profile_images/673135423544135680/jPzZrdCS_normal.jpg,https://pbs.twimg.com/profile_banners/21685911/1449322967,1,https://pbs.twimg.com/profile_background_images/315560010/Twitter-BG_2_bg-image.jpg,0,https://pbs.twimg.com/profile_images/673135423544135680/jPzZrdCS_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315560010/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Philadelphia, PA. Need help? Tweet us at @CareerArc!",,,Mon Feb 23 19:51:41 +0000 2009,2009-02-23 20:51:41,2016-03-15 13:48:59,2016-03-15 13:48:59
